종목코드,종목명,업종,현재가,PER,PBR,ROE(%),PEG,배당률(%),시가총액(억),1개월_수익률(%),3개월_수익률(%),5개월_수익률(%)
211050,인카금융서비스,기타,10210.0,7.24,2.33,32.18,0.22,0.0,50.3,-5.2,9.08,-7.69
460860,동국제강,기타,10160.0,0.0,0.0,0.0,0.0,0.0,50.4,4.74,20.95,-29.88
037460,삼지전자,기타,30700.0,6.62,0.94,14.2,0.47,0.0,50.1,-5.1,-6.97,-9.57
484870,엠앤씨솔루션,기타,18220.0,5.42,1.01,18.63,0.29,0.0,50.04,18.85,-16.23,-53.12
092870,엑시콘,기타,38150.0,55.53,2.52,4.54,12.23,0.0,49.79,55.08,104.56,9.0
086900,메디톡스,기타,67800.0,31.62,1.05,3.32,9.52,0.0,49.48,0.0,-8.38,-37.28
033500,동성화인텍,기타,16490.0,8.85,1.91,21.58,0.41,0.0,49.45,-6.04,1.79,-45.58
003545,대신증권우,기타,20250.0,0.0,0.0,0.0,0.0,0.0,49.38,-0.49,5.25,-16.32
029460,케이씨,기타,44550.0,13.48,0.58,4.3,3.13,0.0,49.1,23.75,53.89,11.65
019170,신풍제약,기타,9390.0,58.69,1.78,3.03,19.37,0.0,49.22,1.73,17.38,-22.07
056080,유진로봇,기타,12950.0,-152.35,13.6,0.0,0.0,0.0,49.51,8.01,-5.27,-52.39
001500,현대차증권,기타,7920.0,7.98,0.3,3.76,2.12,0.0,48.97,-1.86,0.51,-31.01
080580,오킨스전자,기타,23150.0,56.05,9.24,16.49,3.4,0.0,48.83,19.33,69.6,4.99
027360,아주IB투자,기타,4035.0,58.48,1.81,3.1,18.86,0.0,48.88,19.38,-7.24,-77.53
002990,금호건설,기타,13740.0,8.01,2.01,25.09,0.32,0.0,51.2,-10.66,107.24,150.27
214430,아이쓰리시스템,기타,65300.0,31.01,4.24,13.67,2.27,0.0,47.72,5.83,18.08,-39.7
082270,젬백스,기타,10590.0,-38.79,7.84,0.0,0.0,0.0,48.16,0.57,-7.19,-58.22
098120,마이크로컨텍솔,기타,57800.0,28.46,5.91,20.77,1.37,0.0,48.05,32.72,154.07,64.2
219130,타이거일렉,기타,75700.0,1720.45,9.02,0.52,3308.56,0.0,47.8,20.16,30.52,73.62
161000,애경케미칼,기타,9890.0,-162.13,0.67,0.0,0.0,0.0,48.11,0.92,7.5,-41.13
004690,삼천리,기타,130800.0,4.76,0.27,5.67,0.84,0.0,47.44,0.23,19.02,-8.72
145990,삼양사,기타,46250.0,-1.57,0.29,0.0,0.0,0.0,47.7,1.87,8.31,-3.85
035890,서희건설,기타,2300.0,4.34,0.39,8.99,0.48,0.0,47.75,5.02,17.83,-28.12
377740,바이오노트,기타,4660.0,-5.44,0.31,0.0,0.0,0.0,47.48,-3.22,6.76,-9.86
386380,스카이랩스,기타,25250.0,0.0,0.0,0.0,0.0,0.0,47.37,7.45,7.45,7.45
099190,아이센스,기타,15990.0,-85.97,1.4,0.0,0.0,0.0,47.29,-9.41,8.85,-26.65
039130,하나투어,기타,30450.0,14.96,3.1,20.72,0.72,0.0,47.17,-5.29,-2.4,-27.93
019210,와이지-원,기타,12750.0,18.75,1.11,5.92,3.17,0.0,47.42,-13.38,-27.72,-21.34
034950,한국기업평가,기타,103500.0,18.63,3.49,18.73,0.99,0.0,46.99,1.17,4.23,-0.96
015750,성우하이텍,기타,5860.0,2.78,0.28,10.07,0.28,0.0,46.88,-4.09,1.91,-37.12
041190,우리기술투자,기타,6120.0,4.65,0.61,13.12,0.35,0.0,48.84,-10.0,35.85,-10.0
348340,뉴로메카,기타,20300.0,-17.38,28.08,0.0,0.0,0.0,47.52,6.39,-10.04,-51.66
024850,HLB이노베이션,기타,14580.0,-12.61,2.0,0.0,0.0,0.0,46.3,5.27,28.91,-36.88
460930,현대힘스,기타,13150.0,21.77,1.85,8.5,2.56,0.0,46.7,-4.85,14.05,-37.08
069540,빛과전자,기타,4110.0,-10.82,4.34,0.0,0.0,0.0,46.32,50.55,95.71,-26.34
125490,한라캐스트,기타,12530.0,107.09,4.33,4.04,26.51,0.0,45.74,14.22,50.24,-24.97
383310,에코프로에이치엔,기타,22050.0,35.0,1.52,4.34,8.06,0.0,46.25,-5.57,-21.67,-32.15
002240,고려제강,기타,16890.0,47.44,0.25,0.53,89.51,0.0,45.6,-1.0,-1.52,-33.24
009900,명신산업,기타,8680.0,6.67,0.6,9.0,0.74,0.0,45.54,7.43,25.62,-40.95
089890,코세스,기타,27700.0,34.8,5.98,17.18,2.03,0.0,45.94,15.9,-0.72,-35.88
448730,삼성FN리츠,기타,5060.0,0.0,0.0,0.0,0.0,0.0,46.07,-5.95,-6.99,-25.59
000070,삼양홀딩스,기타,58600.0,-2.53,0.22,0.0,0.0,0.0,45.49,-1.68,12.91,-14.58
